Price,Miles,Trim,Year,Vin,City,State
60995,25500,CS,2018,WBS8M9C51J5K98879,Oakland,CA
67491,22905,CS,2018,WBS8M9C5XJ5L00399,Westmont,IL
64997,23122,CS,2018,WBS8M9C5XJ5K99190,Houston,TX
63998,32589,CS,2018,WBS8M9C51J5J79780,Arlington Heights,IL
81500,17655,CS,2018,WBS8M9C59J5L71917,Atlanta,GA
79852,9976,CS,2018,WBS8M9C54J5L71775,Mcdonough,GA
87997,14844,CS,2018,WBS8M9C53J5L00907,Irvine,CA
89991,5542,CS,2018,WBS8M9C5XJ5L71957,Calabasas,CA
100000,352,CS,2018,WBS8M9C51J5L01070,Miami,FL
87997,9775,CS,2018,WBS8M9C50J5L00332,Elk Grove,CA
95000,3913,CS,2018,WBS8M9C58J5K99916,Jupiter,FL
77991,25378,CS,2018,WBS8M9C5XJ5L71649,Houston,TX
82980,20021,CS,2018,WBS8M9C58J5L71844,Cincinnati,OH
82900,20884,CS,2018,WBS8M9C59J5L00880,Costa Mesa,CA
84973,9228,CS,2018,WBS8M9C5XJ5L71893,Coconut Creek,FL
84999,13123,CS,2018,WBS8M9C53J5K99368,Clifton,NJ
79333,18335,CS,2018,WBS8M9C5XJ5K99349,Pompano Beach,FL
81999,14525,CS,2018,WBS8M9C57J5L71818,Madison,WI
79999,21541,CS,2018,WBS8M9C54J5L00477,Houston,TX
82088,22838,CS,2018,WBS8M9C5XJ5K99674,N/A,N/A
85777,3305,Competition,2021,WBS33AY01MFK83485,Newport Beach,CA
55900,17681,Unspecified,2016,WBS8M9C54G5D30123,Kahului,HI
18990,72700,Unspecified,2005,WBSBR93465PK09963,Jacksonville,FL
67499,9592,Unspecified,2018,WBS8M9C59J5K99925,Tampa,FL
57988,37568,Unspecified,2018,WBS8M9C53J5J79196,Ventura,CA
66400,15179,Unspecified,2018,WBS8M9C53J5J78842,Chicago,IL
62995,14103,Unspecified,2018,WBS8M9C52J5K99958,Beaverton,OR
68991,13735,Unspecified,2018,WBS8M9C58J5L00272,Westmont,IL
68995,6756,Unspecified,2018,WBS8M9C58J5L01227,Sherman Oaks,CA
57988,31449,Unspecified,2018,WBS8M9C5XJ5K99139,San Rafael,CA
56995,26883,Unspecified,2017,WBS8M9C35H5G84829,Fremont,CA
43999,74409,Unspecified,2016,WBS8M9C52G5D30475,Lithia Springs,GA
66999,12305,Unspecified,2018,WBS8M9C58J5L71584,Valencia,CA
45295,59241,Unspecified,2016,WBS8M9C53GP966629,Beaverton,OR
57498,35980,Unspecified,2018,WBS8M9C57J5K99292,Oxnard,CA
56999,47053,Unspecified,2018,WBS8M9C55J5L01184,Santa Monica,CA
66252,14039,Unspecified,2018,WBS8M9C51J5L71457,Pembroke Pines,FL
68945,8149,Unspecified,2018,WBS8M9C5XJ5L00760,Highlands Ranch,CO
64999,9656,Unspecified,2018,WBS8M9C55J5L71512,Maple Shade,NJ
48980,28635,Unspecified,2016,WBS8M9C59G5E68739,Lafayette,LA
26900,104752,Unspecified,2012,WBSKG9C55CE798978,Loveland,OH
64995,13874,Unspecified,2018,WBS8M9C58J5K99205,NAPERVILLE,IL
47499,42453,Unspecified,2016,WBS8M9C54G5D31319,Los Angeles,CA
54995,35765,Unspecified,2017,WBS8M9C52H5G42104,San Jose,CA
67000,5222,Unspecified,2018,WBS8M9C57J5L00974,Vienna,VA
49590,39831,Unspecified,2016,WBS8M9C54G5E68602,Orlando,FL
44999,67200,Unspecified,2016,WBS8M9C57GP966682,Loves Park,IL
68867,8388,Unspecified,2018,WBS8M9C58J5L00966,Arlington Heights,IL
64900,18510,Unspecified,2018,WBS8M9C57J5K99714,San Rafael,CA
29991,76988,Unspecified,2012,WBSKG9C52CE797593,Redmond,WA
64999,20002,Unspecified,2018,WBS8M9C52J5K99068,Los Angeles,CA
41995,99211,Unspecified,2016,WBS8M9C5XG5D31583,Etna,OH
17250,69294,Unspecified,2002,WBSBR93492EX24835,Hillsboro,OR
62989,21577,Unspecified,2018,WBS8M9C58J5K99124,Doylestown,PA
60590,18342,Unspecified,2018,WBS8M9C54J5K99203,Birmingham,AL
70502,5001,Unspecified,2018,WBS8M9C54J5K99489,Phoenix,AZ
69900,8611,Unspecified,2018,WBS8M9C5XJ5L00953,Woonsocket,RI
23995,126523,Unspecified,2011,WBSDX9C52BE399226,Marietta,GA
47990,41718,Unspecified,2016,WBS8M9C5XG5G41801,Las Vegas,NV
24988,104599,Unspecified,2012,WBSDX9C54CE784675,Renton,WA
23999,94534,Unspecified,2009,WBSWL93529P332208,Costa Mesa,CA
60000,10961,Unspecified,2017,WBS8M9C50H5G83461,Canton,OH
69996,14807,Unspecified,2018,WBS8M9C5XJ5L71537,Lynnwood,WA
68395,15689,Unspecified,2018,WBS8M9C52J5L71466,Tucson,AZ
26999,52153,Unspecified,2008,WBSWL93588P331031,Eugene,OR
72900,15695,Unspecified,2018,WBS8M9C54J5K99704,Fife,WA
58991,21749,Unspecified,2018,WBS8M9C58J5J78707,Houston,TX
28776,68557,Unspecified,2009,WBSWD93599PY43170,Austin,TX
46900,66320,Unspecified,2016,WBS8M9C54G5D31773,Delray Beach,FL
45990,36607,Unspecified,2015,WBS3C9C51FP803621,Valley Stream,NY
64888,27235,Unspecified,2018,WBS8M9C55J5L00682,La Follette,TN
18990,72700,Unspecified,2005,WBSBR93465PK09963,Jacksonville,FL
69990,9833,Unspecified,2018,WBS8M9C5XJ5K99853,Blaine,MN
32995,82987,Unspecified,2013,WBSKG9C59DJ593382,South Hackensack,NJ
31900,74570,Unspecified,2008,WBSWD93568PY42329,Beaverton,OR
15699,89910,Unspecified,2002,WBSBR93492PK00346,Houston,TX
56950,34245,Unspecified,2018,WBS8M9C5XJ5K99528,Whittier,CA
14988,93271,Unspecified,2002,WBSBR93482EX22171,Duluth,GA
14995,196847,Unspecified,2005,WBSBL93405PN60272,Ramsey,NJ
