Price,Miles,Trim,Year,Vin,City,State
41499,8847,M235i-xDrive,2020,WBA13AL07L7F94627,Tampa,FL
46996,6669,M235i-xDrive,2021,WBA13AL09M7G51184,Sacramento,CA
26960,50522,M235i-xDrive,2015,WBA1J9C58FVX98530,Bedford,OH
42975,6816,M235i-xDrive,2020,WBA13AL0XL7G09993,Darien,CT
30428,29382,M235i-xDrive,2015,WBA1J9C59FVX98665,Greensboro,NC
41998,13152,M235i-xDrive,2020,WBA13AL01L7F59033,Lilburn,GA
39491,5214,M235i-xDrive,2021,WBA13AL01M7G51180,Mount Kisco,NY
48295,4058,M235i-xDrive,2021,WBA13AL07M7G51099,Lubbock,TX
44957,16856,M235i-xDrive,2020,WBA13AL05L7F42705,O Fallon,IL
44995,4393,M235i-xDrive,2021,WBA13AL01M7G83448,Bronx,NY
44500,1058,M235i-xDrive,2021,WBA13AL05M7G96137,Charlotte,NC
41446,12119,M235i-xDrive,2021,WBA13AL01M7G62227,Cordova,TN
34995,23378,M235i-xDrive,2016,WBA1J9C57GV696153,Williamstown,NJ
40499,9363,M235i-xDrive,2020,WBA13AL0XL7F99790,Atlanta,GA
40999,6039,M235i-xDrive,2020,WBA13AL00L7F62943,Worthington,OH
48255,4589,M235i-xDrive,2021,WBA13AL06M7G61056,Brooklyn,NY
29499,41679,M235i-xDrive,2016,WBA1J9C57GV695813,Tucson,AZ
32950,42079,M235i-xDrive,2016,WBA1J9C53GV696554,Elmont,NY
49995,6700,M235i-xDrive,2020,WBA13AL0XL7F66417,Orem,UT
47421,2671,M235i-xDrive,2021,WBA13AL02M7G96113,Bloomington,IL
47999,5140,M235i-xDrive,2021,WBA13AL02M7G57120,Vista,CA
31990,57832,M235i-xDrive,2016,WBA1J9C57GV696041,Ridgefield,CT
34968,6195,M235i-xDrive,2016,WBA1J9C59GV696137,Fayetteville,AR
38950,22000,M235i-xDrive,2016,WBA1J9C57GV371700,West Chester,OH
46995,3715,M235i-xDrive,2021,WBA13AL06M7G43897,Wall Township,NJ
30990,34471,M235i-xDrive,2016,WBA1J9C59GV696106,Little Rock,AR
44788,3572,M235i-xDrive,2020,WBA13AL01L7F67360,Kinston,NC
27950,70435,M235i-xDrive,2015,WBA1J9C54FVX98671,Seattle,WA
32590,52893,M235i-xDrive,2016,WBA1M5C50GV327070,Sacramento,CA
49545,3480,M235i-xDrive,2021,WBA13AL03M7G34316,Dallas,TX
43000,10356,M235i-xDrive,2020,WBA13AL05L7F62324,Grapevine,TX
31991,41650,M235i-xDrive,2016,WBA1J9C53GV696022,Allentown,PA
51795,2051,M235i-xDrive,2021,WBA13AL05M7G68709,Athens,GA
48891,2993,M235i-xDrive,2021,WBA13AL04M7H07726,Fort Myers,FL
29988,62042,M235i-xDrive,2016,WBA1J9C5XGV371948,Seattle,WA
49999,3000,M235i-xDrive,2021,WBA13AL01M7H36102,Lake Bluff,IL
48600,2360,M235i-xDrive,2021,WBA13AL0XM7H18777,Greenville,SC
54170,1265,M235i-xDrive,2021,WBA13AL02M7H18949,Warwick,RI
28888,59251,M235i-xDrive,2016,WBA1J9C57GV695892,Bensenville,IL
53991,2216,M235i-xDrive,2021,WBA13AL0XM7H19296,Bluffton,SC
50900,3317,M235i-xDrive,2021,WBA13AL00M7H32073,Signal Hill,CA
32995,66568,M235i-xDrive,2016,WBA1M5C59GV327259,Indianapolis,IN
29990,76944,M235i-xDrive,2016,WBA1J9C50GV371893,Centennial,CO
32950,53133,M235i-xDrive,2016,WBA1M5C59GV326824,East Hartford,CT
30888,81746,M235i-xDrive,2016,WBA1M5C59GV326791,Knoxville,TN
48845,4900,M235i-xDrive,2021,WBA13AL00M7G89015,Madison,WI
49794,1056,M235i-xDrive,2021,WBA13AL00M7G56032,Fairfax,VA
52295,1742,M235i-xDrive,2021,WBA13AL02M7G76458,Chicago,IL
28990,85324,M235i-xDrive,2016,WBA1M5C59GV769264,New Orleans,LA
49680,4779,M235i-xDrive,2021,WBA13AL02M7G84365,N/A,N/A
43999,8668,M235i-xDrive,2020,WBA13AL02L7F54990,N/A,N/A
43995,2165,M235i-xDrive,2021,WBA13AL05M7G63431,N/A,N/A
43995,3707,M235i-xDrive,2021,WBA13AL06M7G63258,N/A,N/A
41997,18100,M235i-xDrive,2020,WBA13AL08L7F61037,N/A,N/A
50823,1005,M235i-xDrive,2021,WBA13AL04M7G82522,N/A,N/A
31975,31500,M235i-xDrive,2016,WBA1J9C56GV371610,N/A,N/A
38875,18857,M235i,2016,WBA1M1C5XGV394655,Melbourne,FL
26958,71422,M235i,2015,WBA1J7C59FV253859,Albuquerque,NM
27990,53724,M235i,2015,WBA1J7C57FV289422,Kansas City,MO
30596,34001,M235i,2016,WBA1M1C53GV394058,Athens,GA
32996,26898,M235i,2016,WBA1M1C58GV578511,Davie,FL
32883,25140,M235i,2015,WBA1M1C53FV393636,Castroville,TX
24481,68120,M235i,2015,WBA1J7C51FV253838,Austin,TX
27499,32717,M235i,2015,WBA1J7C57FV254167,Nashville,TN
24988,61179,M235i,2014,WBA1J7C5XEVW84662,Alameda,CA
28127,26917,M235i,2015,WBA1J7C51FV253662,Evanston,IL
28980,47943,M235i,2014,WBA1J7C51EV253417,Longwood,FL
28940,46044,M235i,2015,WBA1J7C59FV253523,Jersey City,NJ
29595,43541,M235i,2016,WBA1J7C55GV360618,Orange,CA
22990,78312,M235i,2014,WBA1J7C52EV253104,Portland,OR
28765,48860,M235i,2016,WBA1M1C57GV394550,Charlotte,NC
27794,45491,M235i,2016,WBA1M1C58GV393889,Hanford,CA
22750,82151,M235i,2016,WBA1M1C57GV394340,Escondido,CA
29113,41517,M235i,2016,WBA1J7C57GV359146,Mesa,AZ
34900,25120,M235i,2015,WBA1J7C56FV288763,Dublin,OH
33990,45595,M235i,2015,WBA1J7C5XFV288975,Ridgefield,CT
28990,50549,M235i,2015,WBA1J7C50FV358791,Newark,NJ
27991,54526,M235i,2015,WBA1J7C53FV358378,Wesley Chapel,FL
27550,43470,M235i,2015,WBA1J7C5XFV253983,South San Francisco,CA
23950,68402,M235i,2015,WBA1J7C52FV358808,Norco,CA
29988,56348,M235i,2016,WBA1J7C58GV290161,Austin,TX
34995,31135,M235i,2015,WBA1M1C56FV393825,Scottsdale,AZ
25999,69072,M235i,2015,WBA1J7C53FV253534,Atlanta,GA
29999,59575,M235i,2015,WBA1J7C51FV358864,Albuquerque,NM
32900,47764,M235i,2015,WBA1J7C5XFV289186,Dublin,OH
29995,59025,M235i,2015,WBA1J7C53FV288882,Costa Mesa,CA
28999,51365,M235i,2015,WBA1J7C54FV358566,North Plainfield,NJ
27997,62788,M235i,2015,WBA1J7C54FV289331,Monrovia,CA
26990,66755,M235i,2014,WBA1J7C58EVW84725,Baltimore,MD
27988,69175,M235i,2015,WBA1J7C52FV358758,Austin,TX
23999,78270,M235i,2014,WBA1J7C51EVW84677,Inglewood,CA
27995,60418,M235i,2016,WBA1J7C53GV359242,Milwaukie,OR
27459,64349,M235i,2016,WBA1M1C50GV394129,Streetsboro,OH
27995,69562,M235i,2016,WBA1J7C56GV359770,Leesburg,VA
29992,31150,M235i,2015,WBA1J7C51FV358346,Las Vegas,NV
33995,73014,M235i,2016,WBA1J7C50GV290218,Revere,MA
31266,27471,M235i,2016,WBA1J7C54GV360917,Melbourne,FL
34000,57691,M235i,2016,WBA1J7C57GV289776,Centerville,UT
26595,84375,M235i,2016,WBA1J7C52GV359233,El Paso,TX
37990,35052,M235i,2015,WBA1M1C52FV393269,Sarasota,FL
31999,25183,M235i,2016,WBA1J7C53GV359628,Birmingham,AL
29995,62298,M235i,2015,WBA1M1C52FV393580,Pleasant Grove,UT
