Price,Miles,Trim,Year,Vin,City,State
57895,12670,Shelby-GT350,2017,1FA6P8JZXH5522575,Rock Springs,WY
66795,6005,Shelby-GT350,2019,1FA6P8JZ5K5550615,Hayesville,NC
58960,13889,Shelby-GT350,2016,1FA6P8JZ5G5524409,Encinitas,CA
56995,6654,Shelby-GT350,2017,1FA6P8JZ3H5526922,San Antonio,TX
58397,10553,Shelby-GT350,2017,1FA6P8JZ5H5524248,Kenosha,WI
59487,11423,Shelby-GT350,2016,1FA6P8JZ6G5522247,Mckinney,TX
51477,30630,Shelby-GT350,2016,1FA6P8JZ8G5521973,Raynham,MA
56999,13449,Shelby-GT350,2016,1FA6P8JZ1G5523631,Wilkes Barre,PA
63990,2442,Shelby-GT350,2018,1FA6P8JZ0J5500574,Minneapolis,MN
54500,21310,Shelby-GT350,2017,1FA6P8JZ6H5525747,Hazelwood,MO
61999,8477,Shelby-GT350,2017,1FA6P8JZ2H5523946,Pittsburgh,PA
69995,4763,Shelby-GT350,2020,1FA6P8JZ2L5551710,Henderson,NV
53880,30590,Shelby-GT350,2016,1FA6P8JZ0G5526178,Pompano Beach,FL
63991,10569,Shelby-GT350,2018,1FA6P8JZ6J5501129,Denton,TX
69177,6617,Shelby-GT350,2020,1FA6P8JZ9L5551056,Broken Arrow,OK
62999,9405,Shelby-GT350,2017,1FA6P8JZ9H5523314,Crystal Lake,IL
47682,52869,Shelby-GT350,2016,1FA6P8JZ8G5524405,Phoenix,AZ
64964,4410,Shelby-GT350,2019,1FA6P8JZ9K5550553,Huntley,IL
59500,6701,Shelby-GT350,2017,1FA6P8JZ4H5525486,Carrollton,TX
69987,1009,Shelby-GT350,2019,1FA6P8JZ5K5552834,Arlington Heights,IL
55599,26865,Shelby-GT350,2016,1FA6P8JZ5G5521431,Bellevue,WA
63263,12292,Shelby-GT350,2016,1FA6P8JZ4G5524787,Greenwood,IN
60995,14508,Shelby-GT350,2016,1FA6P8JZXG5526091,Schaumburg,IL
54990,3940,Shelby-GT350,2016,1FA6P8JZ3G5522366,Bakersfield,CA
55000,26584,Shelby-GT350,2017,1FA6P8JZXH5526576,Palatine,IL
59959,12658,Shelby-GT350,2018,1FA6P8JZ2J5503640,Huntley,IL
56499,6624,Shelby-GT350,2016,1FA6P8JZ8G5525442,Sarasota,FL
54789,39149,Shelby-GT350,2016,1FA6P8JZ8G5522279,Barrington,IL
52925,20191,Shelby-GT350,2016,1FA6P8JZ4G5520691,Midland,TX
61475,3495,Shelby-GT350,2017,1FA6P8JZ0H5522178,Arlington Heights,IL
67974,6732,Shelby-GT350,2019,1FA6P8JZ9K5552206,Thomasville,GA
59959,17551,Shelby-GT350,2018,1FA6P8JZ4J5501212,Huntley,IL
59980,4439,Shelby-GT350,2016,1FA6P8JZ4G5521971,Lubbock,TX
59586,4178,Shelby-GT350,2016,1FA6P8JZ3G5521587,Alvin,TX
53953,19484,Shelby-GT350,2016,1FA6P8JZ6G5525018,Huntley,IL
60976,465,Shelby-GT350,2016,1FA6P8JZ9G5525689,Clarksville,MD
64131,2163,Shelby-GT350,2016,1FA6P8JZ1G5521331,Stroudsburg,PA
66795,6005,Shelby-GT350,2019,1FA6P8JZ5K5550615,Hayesville,NC
62999,2890,Shelby-GT350,2016,1FA6P8JZ1G5523998,Crystal Lake,IL
62788,711,Shelby-GT350,2017,1FA6P8JZ6H5525540,Greensburg,PA
65995,6459,Shelby-GT350,2018,1FA6P8JZXJ5502977,Beaverton,OR
57653,7480,Shelby-GT350,2016,1FA6P8JZ6G5521731,Woodstock,GA
69995,2772,Shelby-GT350,2019,1FA6P8JZ8K5550852,Enfield,CT
64629,8625,Shelby-GT350,2019,1FA6P8JZ3K5552766,Radcliff,KY
67998,3642,Shelby-GT350,2019,1FA6P8JZ9K5552738,Worcester,MA
58960,13889,Shelby-GT350,2016,1FA6P8JZ5G5524409,Encinitas,CA
59889,12386,Shelby-GT350,2016,1FA6P8JZ9G5523179,Barrington,IL
52995,43835,Shelby-GT350,2016,1FA6P8JZ4G5523865,Woodland,WA
65000,14559,Shelby-GT350,2017,1FA6P8JZ2H5525504,Hagerstown,MD
59901,9136,Shelby-GT350,2017,1FA6P8JZ9H5520123,Tempe,AZ
49761,65960,Shelby-GT350,2016,1FA6P8JZ8G5523061,Cincinnati,OH
66950,553,Shelby-GT350,2016,1FA6P8JZ8G5523674,Arlington,TX
53693,49992,Shelby-GT350,2017,1FA6P8JZ3H5522353,Warsaw,IN
65981,1241,Shelby-GT350,2018,1FA6P8JZ6J5502586,Flat Rock,MI
55900,22416,Shelby-GT350,2016,1FA6P8JZ5G5524717,Lexington,NC
52995,30608,Shelby-GT350,2016,1FA6P8JZ2G5522956,Lugoff,SC
58900,20415,Shelby-GT350,2016,1FA6P8JZ9G5522551,Cranston,RI
58800,18619,Shelby-GT350,2017,1FA6P8JZ8H5523093,Plano,TX
60997,4919,Shelby-GT350,2017,1FA6P8JZ5H5524864,Fond Du Lac,WI
59995,18611,Shelby-GT350,2016,1FA6P8JZ1G5520180,Lodi,NJ
63857,1737,Shelby-GT350,2018,1FA6P8JZ5J5501851,Naperville,IL
62962,1357,Shelby-GT350,2018,1FA6P8JZ6J5504001,Huntley,IL
74988,896,Shelby-GT350,2020,1FA6P8JZ1L5550337,Portage,MI
55445,13502,Shelby-GT350,2016,1FA6P8JZ8G5525747,Arlington Heights,IL
60891,16422,Shelby-GT350,2016,1FA6P8JZ6G5522412,Napa,CA
69994,2464,Shelby-GT350,2019,1FA6P8JZ2K5551138,Prince Frederick,MD
64449,2748,Shelby-GT350,2018,1FA6P8JZ6J5500109,North Richland Hills,TX
63250,4846,Shelby-GT350,2016,1FA6P8JZ5G5522000,Penns Grove,NJ
59900,13928,Shelby-GT350,2016,1FA6P8JZ1G5524651,Lynnwood,WA
62991,12765,Shelby-GT350,2016,1FA6P8JZ2G5520608,Scottsdale,AZ
55694,29052,Shelby-GT350,2017,1FA6P8JZ2H5521856,Mobile,AL
57439,7774,Shelby-GT350,2016,1FA6P8JZ4G5522442,Princeton,NJ
69999,1098,Shelby-GT350,2020,1FA6P8JZ6L5550530,Birmingham,AL
64990,18185,Shelby-GT350,2018,1FA6P8JZ3J5500519,Petaluma,CA
59959,2528,Shelby-GT350,2017,1FA6P8JZ4H5526881,Huntley,IL
59000,11027,Shelby-GT350,2016,1FA6P8JZ2G5522858,Woonsocket,RI
61500,3326,Shelby-GT350,2017,1FA6P8JZ6H5524341,Indianapolis,IN
62892,4450,Shelby-GT350,2018,1FA6P8JZ8J5502041,Fort Pierce,FL
59999,12026,Shelby-GT350,2016,1FA6P8JZ6G5520689,Crystal Lake,IL
54900,36359,Shelby-GT350,2017,1FA6P8JZ1H5522576,Phoenix,AZ
62999,13339,Shelby-GT350,2019,1FA6P8JZ5K5550324,Tampa,FL
63800,2417,Shelby-GT350,2018,1FA6P8JZ1J5501992,Lisle,IL
61995,2470,Shelby-GT350,2016,1FA6P8JZ7G5521303,Fort Wayne,IN
61988,16798,Shelby-GT350,2018,1FA6P8JZ1J5503564,League City,TX
76675,4746,Shelby-GT350,2019,1FA6P8JZ8K5553234,West Chester,PA
65000,10351,Shelby-GT350,2018,1FA6P8JZ3J5504148,Kansas City,MO
59397,5466,Shelby-GT350,2016,1FA6P8JZXG5521134,Greenville,SC
59900,17227,Shelby-GT350,2017,1FA6P8JZ5H5522984,Westmont,IL
57999,18659,Shelby-GT350,2016,1FA6P8JZ3G5522318,Webster,TX
60995,8164,Shelby-GT350,2016,1FA6P8JZ2G5525274,Sykesville,MD
61880,2163,Shelby-GT350,2017,1FA6P8JZ7H5522307,Eatontown,NJ
67888,20082,Shelby-GT350,2018,1FA6P8JZ3J5504215,Glendale,AZ
63986,11916,Shelby-GT350,2016,1FA6P8JZ1G5525878,Lewisville,TX
65555,5060,Shelby-GT350,2017,1FA6P8JZ1H5525509,Round Rock,TX
65888,3976,Shelby-GT350,2018,1FA6P8JZXJ5503983,Fort Myers,FL
64995,13424,Shelby-GT350,2018,1FA6P8JZ1J5500924,Enfield,CT
67495,5067,Shelby-GT350,2019,1FA6P8JZ3K5551892,Ann Arbor,MI
59894,4441,Shelby-GT350,2016,1FA6P8JZ4G5525731,Englewood,CO
57989,26830,Shelby-GT350,2016,1FA6P8JZ3G5520374,Nampa,ID
61000,9139,Shelby-GT350,2016,1FA6P8JZ6G5523897,Windsor Mill,MD
61000,9139,Shelby-GT350,2016,1FA6P8JZ6G5523897,Windsor Mill,MD
59950,18708,Shelby-GT350,2017,1FA6P8JZ6H5522590,Scottsdale,AZ
71184,5377,Shelby-GT350,2020,1FA6P8JZ9L5551123,Flushing,MI
61976,14698,Shelby-GT350,2017,1FA6P8JZ4H5522460,Saint George,UT
60500,7312,Shelby-GT350,2016,1FA6P8JZ8G5525019,Parkville,MD
59950,24483,Shelby-GT350,2017,1FA6P8JZ5H5525464,Fort Walton Beach,FL
72900,1621,Shelby-GT350,2018,1FA6P8JZ7J5502001,Bellevue,WA
59995,12981,Shelby-GT350,2016,1FA6P8JZ1G5525427,Lakewood,NJ
76585,920,Shelby-GT350,2020,1FA6P8JZ5L5552172,Easton,PA
63999,11800,Shelby-GT350,2018,1FA6P8JZ6J5501812,Maple Heights,OH
66980,3097,Shelby-GT350,2016,1FA6P8JZ8G5522914,Encinitas,CA
54954,11380,Shelby-GT350,2016,1FA6P8JZ3G5200164,Huntley,IL
66495,11017,Shelby-GT350,2019,1FA6P8JZ8K5550883,Tampa,FL
59977,7120,Shelby-GT350,2016,1FA6P8JZ8G5522251,Carrollton,TX
52499,24607,Shelby-GT350,2016,1FA6P8JZ2G5525632,Anaheim,CA
53990,39864,Shelby-GT350,2016,1FA6P8JZ5G5520117,Sterling,VA
56988,9238,Shelby-GT350,2016,1FA6P8JZ2G5522164,Jonesboro,AR
