Price,Miles,Trim,Year,Vin,City,State
244450,12799,Unspecified,2020,SBM13SAA3LW008178,West Chester,PA
249900,2230,Unspecified,2020,SBM13SAA8LW007978,Los Angeles,CA
249877,3858,Unspecified,2020,SBM13SAA0LW007960,Butler,NJ
259000,3090,Unspecified,2020,SBM13SAA8LW008094,Pompano Beach,FL
229900,8075,Unspecified,2019,SBM13RAAXKW007150,Boca Raton,FL
259990,4976,Unspecified,2020,SBM13SAA4LW008030,Concord,CA
249990,8653,Unspecified,2020,SBM13SAAXLW007741,West Palm Beach,FL
269995,5160,Unspecified,2019,SBM13RAA1KW007652,West Chester,PA
259900,927,Unspecified,2019,SBM13RAA5KW007282,Coral Gables,FL
239995,14227,Unspecified,2020,SBM13SAA4LW008576,Birmingham,MI
252463,3969,Unspecified,2019,SBM13RAAXKW007522,Davie,FL
242888,3780,Unspecified,2019,SBM13RAA8KW006742,Boerne,TX
245000,2920,Unspecified,2019,SBM13RAA2KW007563,Davie,FL
249996,2035,Unspecified,2019,SBM13RAA8KW006787,Charlotte,NC
254977,2946,Unspecified,2019,SBM13RAA2KW006767,Barrington,IL
249889,2788,Unspecified,2019,SBM13RAA0KW006511,Barrington,IL
274995,5017,Unspecified,2019,SBM13RAA1KW006792,Houston,TX
249996,6773,Unspecified,2019,SBM13RAA6KW006741,Charlotte,NC
239991,3696,Unspecified,2019,SBM13RAA0KW006833,Palo Alto,CA
329996,2023,Unspecified,2020,SBM13SAA2LW009080,Charlotte,NC
299998,5995,Unspecified,2019,SBM13RAA6KW006903,Lauderdale Lakes,FL
238500,4555,Unspecified,2019,SBM13RAA3KW008303,Atlanta,GA
239900,7567,Unspecified,2019,SBM13RAAXKW007407,N/A,N/A
249990,1060,Unspecified,2019,SBM13RAA5KW007248,N/A,N/A
259900,488,Unspecified,2019,SBM13RAA4KW006799,N/A,N/A
