Price,Miles,Trim,Year,Vin,City,State
89965,688,Shelby-GT500,2020,1FA6P8SJ8L5505713,Arlington Heights,IL
61995,11741,Shelby-GT500,2014,1ZVBP8JZXE5245430,Los Angeles,CA
43899,7194,Shelby-GT500,2007,1ZVHT88S075335767,VALDESE,NC
55777,26550,Shelby-GT500,2013,1ZVBP8JZ5D5222894,Chicago,IL
99312,7521,Shelby-GT500,2020,1FA6P8SJXL5502330,Groveport,OH
57993,7717,Shelby-GT500,2013,1ZVBP8JZ6D5266371,Englewood,CO
94995,1980,Shelby-GT500,2020,1FA6P8SJ9L5501038,Costa Mesa,CA
120000,1021,Shelby-GT500,2020,1FA6P8SJ2L5505397,Miami,FL
42900,10749,Shelby-GT500,2010,1ZVBP8JSXA5149942,Roswell,GA
45995,2351,Shelby-GT500,2007,1ZVHT89S275331945,Point Pleasant Boro,NJ
99900,1100,Shelby-GT500,2020,1FA6P8SJ3L5503013,HIGHLAND,MI
109115,632,Shelby-GT500,2020,1FA6P8SJ6L5503040,Farmington,MI
36995,24393,Shelby-GT500,2008,1ZVHT88S485143219,New Castle,DE
39990,19198,Shelby-GT500,2007,1ZVHT88S975225039,Memphis,TN
41999,19779,Shelby-GT500,2008,1ZVHT88S585112836,Maple Shade,NJ
99496,8489,Shelby-GT500,2020,1FA6P8SJ7L5500082,Evansville,IN
44500,11892,Shelby-GT500,2010,1ZVBP8JS5A5119814,West Chester,PA
92980,1366,Shelby-GT500,2020,1FA6P8SJ3L5501018,Jasper,GA
47470,15448,Shelby-GT500,2012,1ZVBP8JS2C5238424,Radcliff,KY
38000,10561,Shelby-GT500,2007,1ZVHT88S475331978,HIGHLAND,MI
33800,47686,Shelby-GT500,2008,1ZVHT88S485189276,New Albany,IN
37995,10577,Shelby-GT500,2008,1ZVHT88S485180979,Wall Township,NJ
59990,10946,Shelby-GT500,2014,1ZVBP8JZ4E5226744,Costa Mesa,CA
109987,671,Shelby-GT500,2020,1FA6P8SJ2L5505285,Merced,CA
39900,24979,Shelby-GT500,2008,1ZVHT88S285132963,Fayetteville,PA
65900,1591,Shelby-GT500,2013,1ZVBP8JZ3D5247244,Clarksville,TN
97777,1252,Shelby-GT500,2020,1FA6P8SJ2L5503309,Breaux Bridge,LA
34938,40686,Shelby-GT500,2009,1ZVHT88S095144868,Wichita,KS
57624,4862,Shelby-GT500,2013,1ZVBP8JZ3D5261645,SODA SPRINGS,ID
39747,36915,Shelby-GT500,2009,1ZVHT88S295122466,Pasco,WA
57999,9703,Shelby-GT500,2013,1ZVBP8JZ1D5261529,Mason City,IA
31990,73276,Shelby-GT500,2007,1ZVHT88S875338819,Tacoma,WA
36950,38069,Shelby-GT500,2008,1ZVHT88S885164252,Lees Summit,MO
36553,42786,Shelby-GT500,2007,1ZVHT88SX75275383,Greenville,TX
37990,37645,Shelby-GT500,2009,1ZVHT88S795143524,VIRGINIA BEACH,VA
41500,19203,Shelby-GT500,2007,1ZVHT88S875235674,Las Vegas,NV
59998,3010,Shelby-GT500,2014,1ZVBP8JZ4E5255208,Jacksonville,FL
44888,11215,Shelby-GT500,2012,1ZVBP8JS5C5250518,Bensenville,IL
49999,4583,Shelby-GT500,2012,1ZVBP8JS8C5231932,Chillicothe,OH
59891,281,Shelby-GT500,2011,1ZVBP8KS9B5145381,Littleton,CO
110499,1868,Shelby-GT500,2020,1FA6P8SJ3L5505800,Sarasota,FL
99890,7354,Shelby-GT500,2012,1ZVBP8JS6C5215051,Plant City,FL
48995,45119,Shelby-GT500,2011,1ZVBP8JS1B5141343,Loveland,OH
62999,8135,Shelby-GT500,2014,1ZVBP8JZ7E5250231,Eau Claire,WI
40863,35130,Shelby-GT500,2011,1ZVBP8JSXB5141776,Woodbury,MN
38290,55543,Shelby-GT500,2011,1ZVBP8JS9B5144541,Columbia,SC
49990,715,Shelby-GT500,2007,1ZVHT89S775267787,Littleton,CO
49990,2229,Shelby-GT500,2007,1ZVHT88S875260266,Federal Way,WA
58900,920,Shelby-GT500,2014,1ZVBP8JZ0E5260695,Du Quoin,IL
40995,39582,Shelby-GT500,2011,1ZVBP8JS2B5140542,Phoenix,AZ
99396,7050,Shelby-GT500,2020,1FA6P8SJ1L5500093,Evansville,IN
43714,9985,Shelby-GT500,2007,1ZVHT89S875347910,Wilmington,DE
36500,84672,Shelby-GT500,2011,1ZVBP8JS0B5121584,Bolivar,TN
61496,9085,Shelby-GT500,2014,1ZVBP8JZ7E5272858,Bowling Green,OH
47000,20639,Shelby-GT500,2008,1ZVHT88S385106923,Schaumburg,IL
31900,49322,Shelby-GT500,2007,1ZVHT89S675325906,Kent,WA
78490,6410,Shelby-GT500,2013,1ZVBP8JZXD5282556,Daytona Beach,FL
109990,1558,Shelby-GT500,2020,1FA6P8SJ1L5502409,Martin,TN
64000,9000,Shelby-GT500,2014,1ZVBP8JZ1E5235112,Saint Albans,VT
